Date,Equity Zone,Age Group,Race/Ethnicity,Population Size,1st Dose,1st Dose Percent,Vaccine Series Completed,Vaccine Series Completed Percent,Bivalent,Bivalent Percent,Region Centroid
1/9/21,West,18 to 64,"Black, Non-Latinx",117331,1361,0.012,150,0.001,0,0,POINT (-87.708185821836 41.876968553057)
1/9/21,West,All Ages,Latinx,156226,1544,0.01,215,0.001,0,0,POINT (-87.708185821836 41.876968553057)
1/9/21,Southwest,18 to 64,"Other, Non-Latinx",3192,125,0.039,15,0.005,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,Southwest,18 to 64,"White, Non-Latinx",38804,968,0.025,206,0.005,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,Far South,18 to 64,"Asian, Non-Latinx",758,16,0.021,3,0.004,0,0,POINT (-87.606506619729 41.692376500251)
1/9/21,Near South,0 to 17,"Black, Non-Latinx",70957,2,0,0,0,0,0,POINT (-87.613866077747 41.77153043546)
1/9/21,North/Central,18 to 64,"White, Non-Latinx",287902,12588,0.044,3318,0.012,0,0,POINT (-87.660389127992 41.947213716152)
1/9/21,Southwest,18 to 64,All Race/ Ethnicity Groups,251526,3867,0.015,549,0.002,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,Near South,0 to 17,"White, Non-Latinx",2875,0,0,0,0,0,0,POINT (-87.613866077747 41.77153043546)
1/9/21,North/Central,All Ages,"White, Non-Latinx",379225,14289,0.038,3487,0.009,0,0,POINT (-87.660389127992 41.947213716152)
1/9/21,Southwest,65 and Older,"Asian, Non-Latinx",6059,22,0.004,2,0,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,Southwest,18 to 64,"Black, Non-Latinx",34560,511,0.015,53,0.002,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,North/Central,All Ages,All Race/ Ethnicity Groups,599806,24880,0.041,5984,0.01,0,0,POINT (-87.660389127992 41.947213716152)
1/9/21,Far South,65 and Older,"Asian, Non-Latinx",71,0,0,0,0,0,0,POINT (-87.606506619729 41.692376500251)
1/9/21,Far South,18 to 64,Latinx,23501,263,0.011,31,0.001,0,0,POINT (-87.606506619729 41.692376500251)
1/9/21,West,65 and Older,"Black, Non-Latinx",25184,242,0.01,10,0,0,0,POINT (-87.708185821836 41.876968553057)
1/9/21,West,65 and Older,All Race/ Ethnicity Groups,49302,541,0.011,35,0.001,0,0,POINT (-87.708185821836 41.876968553057)
1/9/21,Far South,18 to 64,"Other, Non-Latinx",308,55,0.179,9,0.029,0,0,POINT (-87.606506619729 41.692376500251)
1/9/21,Near South,65 and Older,"White, Non-Latinx",3391,177,0.052,36,0.011,0,0,POINT (-87.613866077747 41.77153043546)
1/9/21,Far South,65 and Older,"Other, Non-Latinx",81,18,0.222,1,0.012,0,0,POINT (-87.606506619729 41.692376500251)
1/9/21,Southwest,All Ages,Latinx,245743,1781,0.007,184,0.001,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,Southwest,0 to 17,"Asian, Non-Latinx",6654,0,0,0,0,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,North/Central,65 and Older,"Asian, Non-Latinx",7659,224,0.029,29,0.004,0,0,POINT (-87.660389127992 41.947213716152)
1/9/21,Southwest,0 to 17,"White, Non-Latinx",6820,0,0,0,0,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,Far South,0 to 17,"Asian, Non-Latinx",156,0,0,0,0,0,0,POINT (-87.606506619729 41.692376500251)
1/9/21,Near South,All Ages,"Black, Non-Latinx",305264,2769,0.009,287,0.001,0,0,POINT (-87.613866077747 41.77153043546)
1/9/21,West,0 to 17,"Other, Non-Latinx",324,0,0,0,0,0,0,POINT (-87.708185821836 41.876968553057)
1/9/21,North/Central,65 and Older,"Black, Non-Latinx",7120,287,0.04,11,0.002,0,0,POINT (-87.660389127992 41.947213716152)
1/9/21,Near South,0 to 17,"Asian, Non-Latinx",694,0,0,0,0,0,0,POINT (-87.613866077747 41.77153043546)
1/9/21,Southwest,65 and Older,Latinx,18626,97,0.005,2,0,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,Near South,18 to 64,All Race/ Ethnicity Groups,222173,4454,0.02,666,0.003,0,0,POINT (-87.613866077747 41.77153043546)
1/9/21,Near South,18 to 64,"Other, Non-Latinx",647,166,0.257,29,0.045,0,0,POINT (-87.613866077747 41.77153043546)
1/9/21,Far South,All Ages,"Other, Non-Latinx",585,73,0.125,10,0.017,0,0,POINT (-87.606506619729 41.692376500251)
1/9/21,Near South,65 and Older,"Black, Non-Latinx",50111,557,0.011,27,0.001,0,0,POINT (-87.613866077747 41.77153043546)
1/9/21,Near South,65 and Older,"Other, Non-Latinx",53,36,0.679,2,0.038,0,0,POINT (-87.613866077747 41.77153043546)
1/9/21,Far South,18 to 64,"White, Non-Latinx",25668,1007,0.039,318,0.012,0,0,POINT (-87.606506619729 41.692376500251)
1/9/21,West,0 to 17,Latinx,40858,0,0,0,0,0,0,POINT (-87.708185821836 41.876968553057)
1/9/21,Southwest,65 and Older,"White, Non-Latinx",17417,84,0.005,8,0,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,Northwest,65 and Older,"Asian, Non-Latinx",7763,128,0.016,13,0.002,0,0,POINT (-87.7868284 41.9626701)
1/9/21,Northwest,All Ages,"Black, Non-Latinx",20588,302,0.015,34,0.002,0,0,POINT (-87.7868284 41.9626701)
1/9/21,Northwest,All Ages,"White, Non-Latinx",256179,5488,0.021,1213,0.005,0,0,POINT (-87.7868284 41.9626701)
1/9/21,Southwest,65 and Older,"Other, Non-Latinx",277,31,0.112,0,0,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,North/Central,0 to 17,"Asian, Non-Latinx",11255,0,0,0,0,0,0,POINT (-87.660389127992 41.947213716152)
1/9/21,Near South,18 to 64,"Black, Non-Latinx",184196,2210,0.012,260,0.001,0,0,POINT (-87.613866077747 41.77153043546)
1/9/21,Northwest,18 to 64,"White, Non-Latinx",173364,4854,0.028,1158,0.007,0,0,POINT (-87.7868284 41.9626701)
1/9/21,North/Central,65 and Older,"Other, Non-Latinx",140,95,0.679,11,0.079,0,0,POINT (-87.660389127992 41.947213716152)
1/9/21,Southwest,65 and Older,"Black, Non-Latinx",9784,148,0.015,4,0,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,Southwest,All Ages,"Black, Non-Latinx",56603,659,0.012,57,0.001,0,0,POINT (-87.705979159982 41.792526208483)
1/9/21,Northwest,0 to 17,"White, Non-Latinx",39645,2,0,0,0,0,0,POINT (-87.7868284 41.9626701)
1/9/21,North/Central,All Ages,"Other, Non-Latinx",2557,1036,0.405,253,0.099,0,0,POINT (-87.660389127992 41.947213716152)
1/9/21,Northwest,All Ages,All Race/ Ethnicity Groups,563152,10887,0.019,2200,0.004,0,0,POINT (-87.7868284 41.9626701)
1/9/21,West,65 and Older,"Asian, Non-Latinx",526,15,0.029,0,0,0,0,POINT (-87.708185821836 41.876968553057)
1/9/21,Northwest,0 to 17,Latinx,66125,2,0,0,0,0,0,POINT (-87.7868284 41.9626701)
1/9/21,Northwest,65 and Older,"Other, Non-Latinx",274,97,0.354,5,0.018,0,0,POINT (-87.7868284 41.9626701)
1/9/21,Near South,0 to 17,Latinx,6109,0,0,0,0,0,0,POINT (-87.613866077747 41.77153043546)
1/9/21,Northwest,18 to 64,"Black, Non-Latinx",14298,250,0.017,33,0.002,0,0,POINT (-87.7868284 41.9626701)
1/9/21,Northwest,0 to 17,"Asian, Non-Latinx",6758,1,0,0,0,0,0,POINT (-87.7868284 41.9626701)
1/9/21,Far South,0 to 17,Latinx,12168,0,0,0,0,0,0,POINT (-87.606506619729 41.692376500251)
1/9/21,West,0 to 17,All Race/ Ethnicity Groups,97816,3,0,1,0,0,0,POINT (-87.708185821836 41.876968553057)
1/9/21,Northwest,65 and Older,Latinx,19879,177,0.009,12,0.001,0,0,POINT (-87.7868284 41.9626701)
1/9/21,Northwest,0 to 17,"Other, Non-Latinx",856,1,0.001,0,0,0,0,POINT (-87.7868284 41.9626701)
1/9/21,North/Central,65 and Older,"White, Non-Latinx",46701,1699,0.036,168,0.004,0,0,POINT (-87.660389127992 41.947213716152)
1/9/21,Northwest,All Ages,"Asian, Non-Latinx",41432,1494,0.036,331,0.008,0,0,POINT (-87.7868284 41.9626701)
1/9/21,West,All Ages,All Race/ Ethnicity Groups,472913,10575,0.022,2520,0.005,0,0,POINT (-87.708185821836 41.876968553057)
1/9/21,West,All Ages,"Black, Non-Latinx",185601,1605,0.009,160,0.001,0,0,POINT (-87.708185821836 41.876968553057)
1/9/21,North/Central,0 to 17,"White, Non-Latinx",44622,2,0,1,0,0,0,POINT (-87.660389127992 41.947213716152)
1/9/21,West,65 and Older,"White, Non-Latinx",6806,129,0.019,17,0.002,0,0,POINT (-87.708185821836 41.876968553057)
1/9/21,Northwest,65 and Older,"Black, Non-Latinx",1589,52,0.033,1,0.001,0,0,POINT (-87.7868284 41.9626701)
1/9/21,Northwest,18 to 64,All Race/ Ethnicity Groups,372392,9719,0.026,2107,0.006,0,0,POINT (-87.7868284 41.9626701)
1/9/21,North/Central,0 to 17,"Black, Non-Latinx",13125,0,0,0,0,0,0,POINT (-87.660389127992 41.947213716152)
1/9/21,Northwest,18 to 64,"Asian, Non-Latinx",26912,1365,0.051,318,0.012,0,0,POINT (-87.7868284 41.9626701)
1/9/21,Northwest,65 and Older,All Race/ Ethnicity Groups,72675,1161,0.016,93,0.001,0,0,POINT (-87.7868284 41.9626701)
1/9/21,Northwest,0 to 17,All Race/ Ethnicity Groups,118084,6,0,0,0,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Near South,65 and Older,All Race/ Ethnicity Groups,55945,1309,0.023,147,0.003,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Northwest,All Ages,"White, Non-Latinx",256179,7710,0.03,2240,0.009,0,0,POINT (-87.7868284 41.9626701)
1/16/21,North/Central,65 and Older,"Other, Non-Latinx",140,143,0.99,16,0.114,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,North/Central,0 to 17,"Other, Non-Latinx",698,0,0,0,0,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,Near South,18 to 64,All Race/ Ethnicity Groups,222173,5871,0.026,1576,0.007,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Northwest,All Ages,Latinx,241523,3620,0.015,679,0.003,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Southwest,0 to 17,"Black, Non-Latinx",12260,0,0,0,0,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Far South,All Ages,Latinx,39142,426,0.011,93,0.002,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Near South,18 to 64,Latinx,12415,313,0.025,87,0.007,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Southwest,All Ages,"White, Non-Latinx",63040,1484,0.024,412,0.007,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Far South,0 to 17,"Other, Non-Latinx",196,0,0,0,0,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Northwest,All Ages,"Other, Non-Latinx",3430,672,0.196,172,0.05,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Near South,18 to 64,"White, Non-Latinx",17741,1158,0.065,485,0.027,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Northwest,65 and Older,Latinx,19879,401,0.02,20,0.001,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Far South,18 to 64,"White, Non-Latinx",25668,1393,0.054,540,0.021,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Southwest,All Ages,"Black, Non-Latinx",56603,897,0.016,146,0.003,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Southwest,65 and Older,"Other, Non-Latinx",277,36,0.13,0,0,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Northwest,All Ages,All Race/ Ethnicity Groups,563152,15591,0.028,4124,0.007,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Near South,0 to 17,All Race/ Ethnicity Groups,80858,4,0,0,0,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Near South,0 to 17,"Asian, Non-Latinx",694,0,0,0,0,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,West,All Ages,Latinx,156226,2254,0.014,463,0.003,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Near South,All Ages,"Asian, Non-Latinx",8511,597,0.07,221,0.026,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Southwest,18 to 64,"White, Non-Latinx",38804,1305,0.034,394,0.01,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Near South,65 and Older,"Other, Non-Latinx",53,55,0.99,2,0.038,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Northwest,0 to 17,All Race/ Ethnicity Groups,118084,7,0,1,0,0,0,POINT (-87.7868284 41.9626701)
1/16/21,North/Central,65 and Older,Latinx,6031,416,0.069,24,0.004,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,Far South,65 and Older,"Other, Non-Latinx",81,36,0.444,3,0.037,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,North/Central,65 and Older,"Asian, Non-Latinx",7659,347,0.045,64,0.008,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,West,0 to 17,Latinx,40858,1,0,0,0,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Far South,65 and Older,All Race/ Ethnicity Groups,38312,912,0.024,99,0.003,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Near South,18 to 64,"Black, Non-Latinx",184196,3230,0.018,610,0.003,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,North/Central,0 to 17,All Race/ Ethnicity Groups,86087,6,0,1,0,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,West,0 to 17,"Other, Non-Latinx",324,0,0,0,0,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,West,All Ages,"Other, Non-Latinx",2038,670,0.329,239,0.117,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Far South,All Ages,"White, Non-Latinx",43034,1846,0.043,596,0.014,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Southwest,0 to 17,"White, Non-Latinx",6820,0,0,0,0,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,North/Central,All Ages,"White, Non-Latinx",379225,18905,0.05,6474,0.017,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,Far South,18 to 64,"Asian, Non-Latinx",758,23,0.03,5,0.007,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,West,65 and Older,All Race/ Ethnicity Groups,49302,979,0.02,90,0.002,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Southwest,18 to 64,"Other, Non-Latinx",3192,164,0.051,33,0.01,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,West,All Ages,"Black, Non-Latinx",185601,2285,0.012,375,0.002,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,West,0 to 17,"White, Non-Latinx",11462,1,0,1,0,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Far South,0 to 17,"Asian, Non-Latinx",156,0,0,0,0,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Southwest,18 to 64,Latinx,152226,2388,0.016,512,0.003,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Near South,All Ages,"White, Non-Latinx",24007,1390,0.058,553,0.023,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Northwest,65 and Older,"Black, Non-Latinx",1589,87,0.055,1,0.001,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Far South,65 and Older,"White, Non-Latinx",9145,451,0.049,56,0.006,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Far South,All Ages,"Asian, Non-Latinx",984,26,0.026,5,0.005,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,West,65 and Older,"Asian, Non-Latinx",526,22,0.042,4,0.008,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,West,65 and Older,"Black, Non-Latinx",25184,419,0.017,28,0.001,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Southwest,65 and Older,"Asian, Non-Latinx",6059,97,0.016,4,0.001,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Near South,65 and Older,Latinx,1748,58,0.033,1,0.001,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,West,18 to 64,"Black, Non-Latinx",117331,1862,0.016,347,0.003,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,West,0 to 17,"Black, Non-Latinx",43085,4,0,0,0,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,West,65 and Older,"Other, Non-Latinx",227,47,0.207,4,0.018,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Far South,0 to 17,"White, Non-Latinx",8221,2,0,0,0,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,West,0 to 17,All Race/ Ethnicity Groups,97816,6,0,1,0,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Near South,0 to 17,"Black, Non-Latinx",70957,2,0,0,0,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,North/Central,All Ages,"Asian, Non-Latinx",72500,4565,0.063,1894,0.026,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,North/Central,18 to 64,"Asian, Non-Latinx",53585,4215,0.079,1830,0.034,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,Southwest,0 to 17,Latinx,74891,1,0,0,0,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Northwest,18 to 64,"Other, Non-Latinx",2299,546,0.237,161,0.07,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Southwest,All Ages,Latinx,245743,2546,0.01,519,0.002,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Southwest,0 to 17,"Other, Non-Latinx",1235,0,0,0,0,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Northwest,0 to 17,"Black, Non-Latinx",4701,0,0,0,0,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Far South,All Ages,All Race/ Ethnicity Groups,230442,4326,0.019,1081,0.005,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Northwest,18 to 64,"Asian, Non-Latinx",26912,1825,0.068,605,0.022,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Northwest,All Ages,"Asian, Non-Latinx",41432,2045,0.049,633,0.015,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Near South,0 to 17,"White, Non-Latinx",2875,1,0,0,0,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Near South,65 and Older,"Black, Non-Latinx",50111,890,0.018,58,0.001,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,North/Central,65 and Older,"Black, Non-Latinx",7120,476,0.067,28,0.004,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,North/Central,All Ages,"Black, Non-Latinx",65213,2605,0.04,489,0.007,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,North/Central,18 to 64,"Other, Non-Latinx",1719,1176,0.684,426,0.248,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,Near South,0 to 17,"Other, Non-Latinx",223,0,0,0,0,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,West,All Ages,"White, Non-Latinx",108889,5755,0.053,2393,0.022,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,North/Central,65 and Older,All Race/ Ethnicity Groups,67651,4378,0.065,500,0.007,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,West,65 and Older,"White, Non-Latinx",6806,236,0.035,42,0.006,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Near South,18 to 64,"Other, Non-Latinx",647,216,0.334,59,0.091,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,North/Central,18 to 64,"Black, Non-Latinx",44968,2128,0.047,461,0.01,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,North/Central,65 and Older,"White, Non-Latinx",46701,2882,0.062,352,0.008,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,Southwest,18 to 64,"Black, Non-Latinx",34560,670,0.019,135,0.004,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Northwest,18 to 64,Latinx,155519,3216,0.021,659,0.004,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Southwest,65 and Older,"Black, Non-Latinx",9784,227,0.023,11,0.001,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Near South,65 and Older,"White, Non-Latinx",3391,231,0.068,68,0.02,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Near South,0 to 17,Latinx,6109,0,0,0,0,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Far South,18 to 64,All Race/ Ethnicity Groups,138734,3409,0.025,982,0.007,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,North/Central,All Ages,All Race/ Ethnicity Groups,599806,32669,0.054,11113,0.019,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,Near South,All Ages,All Race/ Ethnicity Groups,358977,7185,0.02,1723,0.005,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Far South,18 to 64,Latinx,23501,388,0.017,86,0.004,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Near South,18 to 64,"Asian, Non-Latinx",7175,572,0.08,211,0.029,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Southwest,All Ages,"Asian, Non-Latinx",35459,649,0.018,159,0.004,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,North/Central,18 to 64,All Race/ Ethnicity Groups,446068,28285,0.063,10612,0.024,0,0,POINT (-87.660389127992 41.947213716152)
1/16/21,Northwest,65 and Older,All Race/ Ethnicity Groups,72675,2039,0.028,164,0.002,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Northwest,65 and Older,"Asian, Non-Latinx",7763,219,0.028,28,0.004,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Northwest,18 to 64,"Black, Non-Latinx",14298,385,0.027,75,0.005,0,0,POINT (-87.7868284 41.9626701)
1/16/21,West,18 to 64,All Race/ Ethnicity Groups,325796,12817,0.039,4626,0.014,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Near South,All Ages,"Other, Non-Latinx",923,271,0.294,61,0.066,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Far South,65 and Older,"Black, Non-Latinx",25543,359,0.014,28,0.001,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Southwest,65 and Older,"White, Non-Latinx",17417,179,0.01,18,0.001,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,West,18 to 64,"Asian, Non-Latinx",17546,1822,0.104,815,0.046,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,West,18 to 64,"Other, Non-Latinx",1487,623,0.419,235,0.158,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Far South,All Ages,"Other, Non-Latinx",585,117,0.2,22,0.038,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Northwest,0 to 17,"Asian, Non-Latinx",6758,1,0,0,0,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Far South,0 to 17,Latinx,12168,0,0,0,0,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Far South,65 and Older,"Asian, Non-Latinx",71,3,0.042,0,0,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Southwest,All Ages,All Race/ Ethnicity Groups,405548,6046,0.015,1325,0.003,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,West,0 to 17,"Asian, Non-Latinx",2087,0,0,0,0,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Near South,All Ages,Latinx,20272,371,0.018,88,0.004,0,0,POINT (-87.613866077747 41.77153043546)
1/16/21,Northwest,65 and Older,"Other, Non-Latinx",274,125,0.456,10,0.036,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Northwest,0 to 17,"Other, Non-Latinx",856,1,0.001,1,0.001,0,0,POINT (-87.7868284 41.9626701)
1/16/21,West,All Ages,"Asian, Non-Latinx",20159,1844,0.091,819,0.041,0,0,POINT (-87.708185821836 41.876968553057)
1/16/21,Southwest,18 to 64,All Race/ Ethnicity Groups,251526,5327,0.021,1281,0.005,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,Far South,18 to 64,"Other, Non-Latinx",308,81,0.263,19,0.062,0,0,POINT (-87.606506619729 41.692376500251)
1/16/21,Northwest,All Ages,"Black, Non-Latinx",20588,472,0.023,76,0.004,0,0,POINT (-87.7868284 41.9626701)
1/16/21,Southwest,18 to 64,"Asian, Non-Latinx",22745,552,0.024,155,0.007,0,0,POINT (-87.705979159982 41.792526208483)
1/16/21,North/Central,0 to 17,"White, Non-Latinx",44622,2,0,1,0,0,0,POINT (-87.660389127992 41.947213716152)
